Año,Id_Marca,Id_Modelo,Costo_Combustible,Co2,ID_Combustible
2008,76,994,2650.0,-1.0,2
2008,21,207,3250.0,-1.0,1
1986,65,1119,3550.0,-1.0,2
2008,162,557,3450.0,-1.0,1
2008,93,3929,2550.0,-1.0,2
2008,162,565,3250.0,-1.0,1
2008,129,2300,3300.0,-1.0,2
2008,158,4439,5050.0,-1.0,1
2008,158,4441,5050.0,-1.0,1
2008,186,4743,3100.0,-1.0,2
2008,42,1737,3550.0,-1.0,2
2008,76,4141,2650.0,-1.0,2
2008,76,4734,2400.0,-1.0,2
2008,87,3531,2200.0,-1.0,2
2008,93,4375,3100.0,-1.0,2
2008,93,4414,2550.0,-1.0,2
1985,144,4402,2800.0,-1.0,2
1985,144,4403,2800.0,-1.0,2
1985,24,3904,3100.0,-1.0,2
2008,1,3752,3450.0,-1.0,1
1986,65,1133,3450.0,-1.0,3
2008,87,1503,3300.0,-1.0,2
2008,87,3532,2400.0,-1.0,2
2008,87,3532,2550.0,-1.0,2
2008,93,4376,3100.0,-1.0,2
2008,99,2832,4650.0,-1.0,1
2008,101,3055,2950.0,-1.0,2
2008,186,307,3550.0,-1.0,2
2008,186,2563,2050.0,-1.0,2
2008,186,3730,2400.0,-1.0,2
1986,87,1498,2800.0,-1.0,2
2008,42,1699,3550.0,-1.0,5
2008,42,3808,3800.0,-1.0,5
2008,42,1700,3550.0,-1.0,5
2008,124,3802,3550.0,-1.0,5
2008,42,1737,3550.0,-1.0,5
2008,29,1472,2050.0,-1.0,2
2008,29,1472,2600.0,-1.0,1
2008,74,1449,1750.0,-1.0,13
2008,76,4619,2650.0,-1.0,2
1986,87,1498,2550.0,-1.0,2
2008,80,2346,3250.0,-1.0,1
2008,119,1141,3100.0,-1.0,8
2008,149,598,3450.0,-1.0,1
2008,27,1989,4650.0,-1.0,1
2008,29,4550,4650.0,-1.0,1
2008,29,2543,2400.0,-1.0,2
2008,29,2543,2200.0,-1.0,2
2008,65,5187,4650.0,-1.0,1
2008,65,5191,2650.0,-1.0,2
2008,8,672,3100.0,-1.0,1
2008,87,3531,2300.0,-1.0,2
2008,21,16,3100.0,-1.0,1
1986,29,2730,3550.0,-1.0,2
2008,124,2851,3450.0,-1.0,1
2008,21,2964,4100.0,-1.0,1
2008,29,1476,1850.0,-1.0,2
2008,162,552,3450.0,-1.0,1
2009,7,1691,5050.0,-1.0,1
1986,29,2730,3800.0,-1.0,2
2009,29,1607,3650.0,-1.0,1
2009,119,4073,3100.0,-1.0,1
2009,7,1685,5050.0,-1.0,1
2009,7,1685,4650.0,-1.0,1
2009,124,1916,3450.0,-1.0,1
2009,124,1910,2400.0,-1.0,2
1986,29,2730,3450.0,-1.0,3
2009,119,1229,4100.0,-1.0,1
2009,124,2846,2300.0,-1.0,2
2009,124,2847,2300.0,-1.0,2
2009,186,1584,1750.0,-1.0,2
2009,195,3797,2200.0,-1.0,2
1986,29,2736,4400.0,-1.0,2
2009,93,4394,1950.0,-1.0,2
2009,186,1295,2100.0,-1.0,2
2009,76,994,2550.0,-1.0,2
2009,76,2459,2550.0,-1.0,2
2009,8,649,2700.0,-1.0,1
2009,148,4886,2400.0,-1.0,2
2009,186,3125,2200.0,-1.0,2
2009,186,3125,1900.0,-1.0,2
1986,29,4501,2650.0,-1.0,2
2009,195,2698,2200.0,-1.0,2
2009,195,2698,1850.0,318.0,3
2009,129,4627,3800.0,-1.0,2
2009,76,4734,2400.0,-1.0,2
2009,129,911,3800.0,-1.0,2
2009,8,3648,4350.0,-1.0,1
2009,76,4735,2550.0,-1.0,2
1986,29,4501,3100.0,-1.0,2
2009,178,2276,3100.0,-1.0,1
2009,178,3439,3250.0,-1.0,1
2009,178,3439,2400.0,-1.0,2
2009,178,4710,2950.0,-1.0,2
2009,129,4627,3800.0,-1.0,5
2009,129,4629,3800.0,-1.0,5
2009,42,2718,3100.0,-1.0,2
2009,8,4532,2600.0,-1.0,1
2009,97,3305,6550.0,-1.0,1
2009,148,4353,2550.0,-1.0,2
2009,165,4057,2550.0,-1.0,2
1986,129,4731,3300.0,-1.0,2
2009,8,672,3250.0,-1.0,1
2009,8,672,3250.0,-1.0,1
2009,29,979,1750.0,-1.0,2
2009,29,1472,2100.0,-1.0,2
1986,42,4924,3800.0,-1.0,2
2009,55,3306,2650.0,-1.0,2
2009,55,3307,2650.0,-1.0,2
2009,55,3308,2650.0,-1.0,2
1986,42,4924,4850.0,-1.0,2
2009,148,2349,1850.0,-1.0,2
2009,148,2351,1750.0,-1.0,2
1986,42,4924,4400.0,-1.0,2
2009,196,1176,2550.0,-1.0,2
2009,113,103,1950.0,-1.0,2
2009,165,936,1950.0,-1.0,2
2009,196,1140,2300.0,-1.0,2
2009,196,3970,2300.0,-1.0,2
1986,42,4924,4850.0,-1.0,2
2009,27,1256,2650.0,-1.0,2
2009,27,4096,2650.0,-1.0,2
2009,27,4098,2650.0,-1.0,2
2009,29,3106,2100.0,-1.0,2
2009,29,3106,2650.0,-1.0,2
2009,55,2315,2550.0,-1.0,2
2009,120,3160,2650.0,-1.0,2
2009,129,4882,1850.0,-1.0,2
2009,129,4882,1950.0,-1.0,2
1986,42,4925,4850.0,-1.0,2
2009,165,951,2650.0,-1.0,2
2009,119,4019,5050.0,-1.0,1
2009,196,4799,2300.0,-1.0,2
2009,196,4799,2300.0,-1.0,2
1986,55,2173,3550.0,-1.0,2
1986,55,2174,3550.0,-1.0,2
2009,29,1479,2800.0,-1.0,2
2009,29,1484,2650.0,-1.0,2
2009,65,1311,2650.0,-1.0,2
2009,65,1311,2650.0,-1.0,2
2009,65,1316,2650.0,-1.0,2
2009,65,1315,2950.0,-1.0,2
2009,186,4545,2950.0,-1.0,2
2009,29,4329,3300.0,-1.0,2
2009,65,4275,3300.0,-1.0,2
1986,55,2193,3800.0,-1.0,2
2009,29,955,3300.0,-1.0,2
2009,29,4558,2550.0,-1.0,2
2009,29,2543,2200.0,-1.0,2
2009,29,2544,2100.0,-1.0,5
2009,65,5205,3300.0,-1.0,2
1986,65,2733,3550.0,-1.0,2
2009,76,4141,2650.0,-1.0,2
2009,76,4141,2650.0,-1.0,2
2009,113,4714,2300.0,-1.0,2
2009,113,4714,2550.0,-1.0,2
2009,120,3115,2550.0,-1.0,2
2009,165,4922,2800.0,-1.0,2
2009,196,5077,3100.0,-1.0,2
1986,65,2733,3550.0,-1.0,2
2009,74,3552,2950.0,-1.0,2
2009,75,2541,3300.0,-1.0,2
2009,75,2541,3800.0,-1.0,2
2009,80,2214,4100.0,-1.0,1
2009,87,1503,3300.0,-1.0,2
1985,24,4351,2200.0,-1.0,2
2009,120,3113,2550.0,-1.0,2
2009,124,3442,2800.0,-1.0,2
2009,148,4639,2800.0,-1.0,2
2009,162,567,3300.0,-1.0,2
2009,162,567,4100.0,-1.0,2
2009,162,567,3300.0,-1.0,2
2009,165,4921,2950.0,-1.0,2
2009,180,5143,2950.0,-1.0,2
2009,196,5073,3300.0,-1.0,2
2009,196,5073,3550.0,-1.0,2
2009,29,4329,3300.0,-1.0,5
2009,29,955,3300.0,-1.0,5
2009,65,5205,3550.0,-1.0,5
2009,65,4169,3550.0,-1.0,5
2009,29,2543,2200.0,-1.0,5
2009,29,4341,3300.0,-1.0,5
2009,65,5198,3800.0,-1.0,5
1995,119,1781,2350.0,-1.0,3
2009,8,4533,3250.0,-1.0,1
2009,52,2197,5050.0,-1.0,1
2009,52,412,5450.0,-1.0,1
2009,97,2456,4350.0,-1.0,1
2009,97,2456,4100.0,-1.0,1
2009,97,2458,4650.0,-1.0,1
2009,129,244,3250.0,-1.0,1
2009,173,1179,3550.0,-1.0,2
2009,149,614,3650.0,-1.0,1
2009,149,1345,3100.0,-1.0,1
2009,149,1355,3100.0,-1.0,1
2009,149,1356,3100.0,-1.0,1
2009,8,659,2600.0,-1.0,1
2009,8,660,2850.0,-1.0,1
2009,8,3968,4100.0,-1.0,1
2009,21,16,3100.0,-1.0,1
2009,21,18,3250.0,-1.0,1
1986,65,4505,2950.0,-1.0,2
2009,21,223,3250.0,-1.0,1
2009,21,2964,4100.0,-1.0,1
1986,87,1499,2950.0,-1.0,2
2009,119,1209,3250.0,-1.0,1
2009,119,1210,3250.0,-1.0,1
2009,123,1467,2050.0,-1.0,1
2009,162,554,2950.0,-1.0,2
1986,87,1499,2950.0,-1.0,2
2009,8,665,2600.0,-1.0,1
2009,21,226,3250.0,-1.0,1
2009,21,230,3250.0,-1.0,1
2009,21,2958,4100.0,-1.0,1
2009,21,2958,4100.0,-1.0,1
2009,74,816,2200.0,-1.0,2
2009,93,3901,1750.0,-1.0,2
2009,195,1189,3100.0,-1.0,1
2009,21,368,3250.0,-1.0,1
2009,21,371,3450.0,-1.0,1
2009,21,3001,5050.0,-1.0,1
2009,30,4195,2650.0,-1.0,2
1986,186,4728,2800.0,-1.0,2
1986,186,4729,2800.0,-1.0,2
1986,186,4730,2800.0,-1.0,2
2009,93,3426,2300.0,-1.0,2
1986,186,4728,2950.0,-1.0,2
1986,186,4729,2950.0,-1.0,2
1986,186,4730,2950.0,-1.0,2
2009,8,687,4350.0,-1.0,1
2009,30,120,2950.0,-1.0,2
2009,30,120,2800.0,-1.0,2
2009,30,123,2550.0,-1.0,2
1985,24,4351,2800.0,-1.0,2
2009,42,1416,2800.0,-1.0,2
2009,55,4568,2800.0,-1.0,2
2009,74,814,2200.0,-1.0,2
2009,186,958,2300.0,-1.0,2
2009,74,2245,1700.0,-1.0,2
2009,74,2245,1750.0,-1.0,2
2009,180,4104,2200.0,-1.0,2
2009,65,1311,3100.0,-1.0,2
1986,29,938,2400.0,-1.0,2
2009,55,3866,3300.0,-1.0,2
2009,129,2300,3300.0,-1.0,2
2009,55,2057,3300.0,-1.0,2
2009,55,2167,3300.0,-1.0,2
2009,55,2168,3300.0,-1.0,2
2009,124,3801,2950.0,-1.0,2
2009,186,4743,3300.0,-1.0,2
2009,42,1700,3550.0,-1.0,2
2009,42,3809,3550.0,-1.0,2
2009,55,2059,3550.0,-1.0,2
2009,55,2059,3300.0,-1.0,2
2009,65,4289,3550.0,-1.0,2
2009,74,3900,3100.0,-1.0,2
1985,24,4351,2650.0,-1.0,2
2009,65,4169,3550.0,-1.0,2
2009,65,4173,3800.0,-1.0,2
2009,65,4171,3800.0,-1.0,2
2009,195,3931,2650.0,-1.0,2
2009,29,4550,3300.0,-1.0,2
2009,30,932,3300.0,-1.0,2
2009,42,1737,3300.0,-1.0,2
2009,42,3414,2950.0,-1.0,2
2009,65,5187,3300.0,-1.0,2
2009,87,1502,3300.0,-1.0,2
2009,87,2505,3550.0,-1.0,2
2009,87,3531,2200.0,-1.0,2
2009,87,4968,3100.0,-1.0,2
2009,129,3918,2200.0,-1.0,2
2009,186,4223,3550.0,-1.0,2
2009,186,4223,3550.0,-1.0,2
2009,30,933,3550.0,-1.0,2
2009,42,3415,3100.0,-1.0,2
2009,55,2041,3550.0,-1.0,2
2009,74,1237,2400.0,-1.0,2
1986,29,2324,3550.0,-1.0,2
2009,87,3532,2100.0,-1.0,2
2009,87,4971,3300.0,-1.0,2
2009,119,3064,3850.0,-1.0,1
1986,29,2324,3100.0,-1.0,3
2009,186,2203,3850.0,-1.0,1
2009,29,4331,3100.0,-1.0,5
2009,42,1737,3550.0,-1.0,5
2009,55,2170,3300.0,-1.0,5
2009,55,2175,3550.0,-1.0,5
2009,87,1503,3550.0,-1.0,5
2009,120,2519,2800.0,-1.0,5
2009,124,3802,3550.0,-1.0,5
2009,186,4224,3800.0,-1.0,5
2009,119,4078,5050.0,-1.0,1
2009,99,2422,2850.0,-1.0,1
2009,99,2815,3450.0,-1.0,1
2009,80,2974,3650.0,-1.0,1
1986,42,1001,3800.0,-1.0,2
2009,180,1981,2800.0,-1.0,2
1986,42,1001,3300.0,-1.0,2
2009,55,2030,3300.0,-1.0,5
2009,171,5290,1800.0,-1.0,1
2009,171,5291,1800.0,-1.0,1
2009,29,1472,1850.0,-1.0,2
2009,80,2348,3250.0,-1.0,1
2009,162,554,2400.0,-1.0,2
2009,162,556,2300.0,-1.0,2
2009,162,556,2400.0,-1.0,2
2009,162,563,2550.0,-1.0,2
2009,162,565,2650.0,-1.0,2
2009,80,1899,3450.0,-1.0,1
2010,85,5137,3450.0,-1.0,1
2010,85,5137,3850.0,-1.0,1
2010,148,4353,2300.0,-1.0,2
2010,55,3306,2800.0,-1.0,2
2010,55,3307,2800.0,-1.0,2
2010,55,3308,2800.0,-1.0,2
2010,76,2461,2200.0,-1.0,2
2010,8,679,3650.0,-1.0,1
2010,21,352,3250.0,-1.0,1
2010,21,371,3250.0,-1.0,1
2010,21,3001,5050.0,-1.0,1
1985,24,4356,2100.0,-1.0,2
2010,55,2315,2200.0,-1.0,2
2010,55,2316,2400.0,-1.0,5
2010,55,2317,1350.0,-1.0,2
2010,101,3058,2550.0,-1.0,2
1986,55,839,2950.0,-1.0,2
2010,29,1294,2800.0,-1.0,2
2010,101,3047,2800.0,-1.0,2
2010,101,3048,2800.0,-1.0,2
2010,93,4384,1900.0,-1.0,2
2010,148,4885,2400.0,-1.0,2
1986,55,1772,3300.0,-1.0,2
2010,21,370,3650.0,-1.0,1
2010,186,4743,3100.0,-1.0,2
1986,55,1772,3300.0,-1.0,2
2010,186,4745,3800.0,-1.0,2
2010,186,4746,3550.0,-1.0,5
2010,55,4682,2300.0,-1.0,2
2010,186,4251,2950.0,-1.0,2
2010,65,4612,2050.0,-1.0,2
2010,113,1274,3100.0,-1.0,1
2010,8,3648,4350.0,-1.0,1
2010,29,4704,2800.0,-1.0,2
2010,99,3791,2250.0,-1.0,1
2010,129,914,3800.0,-1.0,5
2010,149,1367,4100.0,-1.0,1
2010,149,1379,4650.0,-1.0,1
2010,165,3446,2800.0,-1.0,2
2010,186,4225,3800.0,-1.0,5
2010,196,5063,2950.0,-1.0,2
2009,21,5228,3250.0,-1.0,1
2009,106,1949,2850.0,-1.0,1
2009,106,1949,2950.0,-1.0,1
2009,113,3092,2700.0,-1.0,1
2009,123,1559,2250.0,-1.0,1
2009,42,1407,2650.0,-1.0,2
2009,8,679,3100.0,-1.0,1
2009,129,4211,1950.0,-1.0,2
2009,129,4214,1850.0,-1.0,2
2009,129,4883,1750.0,-1.0,2
2009,129,1648,1850.0,-1.0,2
2009,129,1648,2050.0,-1.0,2
2009,21,5027,2650.0,-1.0,3
1984,74,1450,1300.0,-1.0,2
1984,97,1614,4850.0,-1.0,2
1986,65,2327,3300.0,-1.0,2
1984,144,4402,2800.0,-1.0,2
1984,144,4403,2800.0,-1.0,2
1984,144,4402,2400.0,-1.0,2
1984,144,4403,2400.0,-1.0,2
1984,3,2432,2650.0,-1.0,2
1984,149,606,2950.0,-1.0,2
1984,149,624,3550.0,-1.0,2
1984,186,4450,1550.0,-1.0,2
1984,186,4450,1500.0,-1.0,2
1984,195,3798,2550.0,-1.0,2
1985,27,1439,2200.0,-1.0,2
1984,8,1620,2800.0,-1.0,2
1984,29,1294,3550.0,-1.0,2
1984,29,1364,2550.0,-1.0,2
1984,29,1364,2100.0,-1.0,2
1984,30,2859,,-1.0,9
1984,129,3598,2100.0,-1.0,2
1984,129,65,,-1.0,9
1984,129,65,2100.0,-1.0,2
1984,129,152,2800.0,-1.0,2
1984,42,1511,,-1.0,9
1984,42,1512,,-1.0,9
1984,42,1513,,-1.0,9
1984,42,1706,2400.0,-1.0,2
1984,42,420,2400.0,-1.0,2
1984,42,420,,-1.0,9
1984,55,3306,3300.0,-1.0,2
1984,55,3307,3300.0,-1.0,2
1984,55,3308,3300.0,-1.0,2
1984,74,1443,2100.0,-1.0,2
1984,74,3574,2300.0,-1.0,2
1984,83,2585,2400.0,-1.0,2
1986,65,4123,2650.0,-1.0,2
1984,83,2585,2300.0,-1.0,2
1984,83,2585,1650.0,-1.0,3
1984,83,2653,2550.0,-1.0,2
1984,113,2378,2050.0,-1.0,2
1986,65,4123,2400.0,-1.0,2
1984,124,1576,2100.0,-1.0,2
1984,124,3572,1550.0,-1.0,2
1984,124,3573,1550.0,-1.0,2
1984,145,1488,1550.0,-1.0,2
1984,145,1489,1550.0,-1.0,2
1984,145,1488,2050.0,-1.0,2
1984,145,1489,2050.0,-1.0,2
1984,145,4767,1750.0,-1.0,2
1984,148,2236,2800.0,-1.0,2
1984,148,11,1950.0,-1.0,2
1984,155,2305,,-1.0,9
1984,186,1403,2950.0,-1.0,2
1984,195,2688,2050.0,-1.0,2
1984,195,3797,2000.0,-1.0,3
1984,195,3797,1950.0,-1.0,2
1984,195,3797,2050.0,-1.0,2
1984,195,4189,2300.0,-1.0,2
1984,21,309,2950.0,-1.0,2
1985,27,1439,2650.0,-1.0,2
1984,24,3904,3300.0,-1.0,2
1984,24,4349,2100.0,-1.0,2
1984,27,1439,2550.0,-1.0,2
1984,29,1362,2100.0,-1.0,2
1986,29,940,3100.0,-1.0,2
1984,18,1734,2950.0,-1.0,2
1984,55,2010,1500.0,-1.0,3
1984,55,4618,,-1.0,9
1984,120,2933,,-1.0,9
1984,119,140,2650.0,-1.0,3
1984,132,2242,2100.0,-1.0,2
1984,132,2242,2100.0,-1.0,2
1984,132,3423,2800.0,-1.0,2
1984,143,340,,-1.0,9
1984,143,340,,-1.0,9
1984,143,340,,-1.0,9
1984,145,2571,2050.0,-1.0,2
1984,148,61,2200.0,-1.0,2
1984,148,61,,-1.0,9
1984,148,61,2050.0,-1.0,2
1984,155,874,1850.0,-1.0,2
1984,186,1584,1550.0,-1.0,3
1984,195,3674,,-1.0,9
1984,195,3674,,-1.0,9
1984,196,92,2800.0,-1.0,2
1984,24,1404,2350.0,-1.0,3
1984,24,3876,2800.0,-1.0,2
1984,27,4228,2800.0,-1.0,3
1984,29,1399,2300.0,-1.0,2
1984,29,1399,2350.0,-1.0,3
1984,29,1441,2200.0,-1.0,2
1984,30,2028,2950.0,-1.0,2
1984,30,2860,2400.0,-1.0,2
1984,42,904,2100.0,-1.0,2
1984,42,904,2200.0,-1.0,2
1984,42,904,2650.0,-1.0,2
1984,42,1725,3550.0,-1.0,2
1984,42,418,2650.0,-1.0,2
1984,42,419,2650.0,-1.0,2
1986,42,1002,4400.0,-1.0,2
1984,55,2822,2950.0,-1.0,2
1984,101,3121,,-1.0,9
1984,101,3121,3300.0,-1.0,2
1984,111,3678,6650.0,-1.0,2
1984,145,2500,4100.0,-1.0,2
1984,145,3884,2300.0,-1.0,2
1984,145,3884,2100.0,-1.0,2
1984,148,2521,2800.0,-1.0,2
1984,148,2521,3100.0,-1.0,2
1984,148,421,2350.0,-1.0,3
1984,196,514,,-1.0,9
1984,196,514,2950.0,-1.0,2
1986,42,1032,4400.0,-1.0,2
1984,29,2639,3100.0,-1.0,2
1984,29,2639,3300.0,-1.0,2
1984,132,1719,3300.0,-1.0,2
1984,148,3502,2800.0,-1.0,3
1984,24,4350,2050.0,-1.0,2
1984,24,4350,2300.0,-1.0,2
1984,129,3133,2650.0,-1.0,2
1986,55,841,3300.0,-1.0,2
1984,55,2012,2200.0,-1.0,2
1984,120,2934,2050.0,-1.0,2
1986,55,841,2950.0,-1.0,2
1984,124,4389,2300.0,-1.0,2
1984,132,2244,2200.0,-1.0,2
1984,145,1490,2300.0,-1.0,2
1984,145,1491,2300.0,-1.0,2
1984,148,63,2200.0,-1.0,2
1984,148,63,2050.0,-1.0,2
1984,186,4609,2050.0,-1.0,2
1984,195,3676,,-1.0,9
1986,55,1770,3800.0,-1.0,2
1984,195,3676,2950.0,-1.0,2
1984,24,1405,,-1.0,9
1984,29,1400,2300.0,-1.0,2
1984,29,1400,2950.0,-1.0,2
1984,42,905,2650.0,-1.0,2
1984,120,3124,2800.0,-1.0,2
1984,132,1657,,-1.0,9
1984,143,341,3100.0,-1.0,2
1984,143,341,,-1.0,9
1986,65,2326,3550.0,-1.0,2
1984,148,422,2300.0,-1.0,2
1984,196,93,,-1.0,9
1984,196,93,2800.0,-1.0,2
1984,196,93,2250.0,-1.0,3
1984,24,1943,3300.0,-1.0,2
1984,29,1321,2800.0,-1.0,3
1984,120,2520,3300.0,-1.0,2
1984,132,1652,2800.0,-1.0,3
1984,29,3947,2200.0,-1.0,2
1984,29,3947,2050.0,-1.0,2
1984,29,3947,2550.0,-1.0,2
1984,29,3947,2000.0,-1.0,3
1986,65,2326,3550.0,-1.0,2
1984,29,3947,2950.0,-1.0,2
1984,129,3545,2400.0,-1.0,2
1984,129,3546,2400.0,-1.0,2
1984,129,3545,2100.0,-1.0,3
1984,129,3546,2100.0,-1.0,3
1984,42,3821,2550.0,-1.0,2
1984,42,3821,2300.0,-1.0,2
1984,42,3812,2650.0,-1.0,2
1984,42,3812,2650.0,-1.0,2
1984,55,3865,2950.0,-1.0,2
1986,65,2326,3800.0,-1.0,2
1984,65,3954,2200.0,-1.0,2
1984,65,3954,2950.0,-1.0,2
1984,124,4723,2800.0,-1.0,2
1984,124,4724,2800.0,-1.0,2
1984,124,4725,2800.0,-1.0,2
1986,65,2326,4100.0,-1.0,2
1984,124,4723,2400.0,-1.0,2
1984,124,4724,2400.0,-1.0,2
1984,124,4725,2400.0,-1.0,2
1984,124,4723,2650.0,-1.0,2
1984,124,4724,2650.0,-1.0,2
1984,124,4725,2650.0,-1.0,2
1984,55,3866,2650.0,-1.0,2
1984,55,3866,3100.0,-1.0,2
1984,83,3548,2350.0,-1.0,3
1984,83,3549,2350.0,-1.0,3
1984,87,4194,3100.0,-1.0,2
1984,124,4728,2650.0,-1.0,2
1984,124,4729,2650.0,-1.0,2
1984,124,4730,2650.0,-1.0,2
1984,29,1116,3800.0,-1.0,2
1984,29,1116,3300.0,-1.0,2
1984,29,1116,3100.0,-1.0,3
1984,29,1927,2950.0,-1.0,2
1986,65,4124,2400.0,-1.0,2
1984,42,1664,4400.0,-1.0,2
1984,42,1664,4850.0,-1.0,2
1984,55,2191,4850.0,-1.0,2
1984,65,1119,3550.0,-1.0,2
1984,65,1133,3800.0,-1.0,2
1984,65,1133,4100.0,-1.0,2
1984,65,1133,3100.0,-1.0,3
1984,65,1133,2900.0,-1.0,3
1984,186,4723,2800.0,-1.0,2
1984,186,4724,2800.0,-1.0,2
1984,186,4725,2800.0,-1.0,2
1986,195,4845,3800.0,-1.0,2
1984,29,2730,3550.0,-1.0,2
1984,29,2730,3800.0,-1.0,2
1984,29,2730,4100.0,-1.0,2
1984,29,2730,3250.0,-1.0,3
1984,29,2736,4400.0,-1.0,2
1984,55,2173,5300.0,-1.0,2
1984,55,2174,5300.0,-1.0,2
1986,29,4471,4100.0,-1.0,2
1984,55,2193,4400.0,-1.0,2
1984,55,2193,4850.0,-1.0,2
1984,65,2733,3800.0,-1.0,2
1984,65,2733,3800.0,-1.0,2
1984,65,2737,4400.0,-1.0,2
1984,65,2737,3250.0,-1.0,3
1984,65,4505,2650.0,-1.0,2
1984,186,4728,2350.0,-1.0,3
1984,186,4729,2350.0,-1.0,3
1984,186,4730,2350.0,-1.0,3
1984,29,2324,3300.0,-1.0,2
1984,42,1001,3550.0,-1.0,2
1984,42,1001,4100.0,-1.0,2
1986,29,3943,2400.0,-1.0,2
1984,42,1001,4850.0,-1.0,2
1984,42,1031,4400.0,-1.0,2
1984,55,1772,3550.0,-1.0,2
1984,55,1776,4100.0,-1.0,2
1984,55,1776,4100.0,-1.0,2
1984,55,1776,4850.0,-1.0,2
1986,29,3943,3100.0,-1.0,2
1984,65,4851,3100.0,-1.0,3
1984,186,1335,2650.0,-1.0,2
1984,29,2323,4100.0,-1.0,2
1984,42,1002,3300.0,-1.0,2
1984,42,1002,4400.0,-1.0,2
1984,42,1032,5900.0,-1.0,2
1984,55,1771,5300.0,-1.0,2
1984,65,2326,3800.0,-1.0,2
1986,42,696,4100.0,-1.0,2
1986,42,696,4850.0,-1.0,2
1984,29,4471,4100.0,-1.0,2
1984,29,4471,3250.0,-1.0,3
1984,42,1333,2800.0,-1.0,2
1984,42,1333,2950.0,-1.0,2
1984,70,2771,2150.0,-1.0,3
1984,70,2771,1900.0,-1.0,3
1984,145,4917,2400.0,-1.0,2
1984,145,4917,2950.0,-1.0,2
1984,161,2306,5300.0,-1.0,2
1984,161,2307,5300.0,-1.0,2
1984,5,1908,2950.0,-1.0,2
1984,5,1908,3100.0,-1.0,2
1984,5,1908,2950.0,-1.0,2
1984,5,1907,3100.0,-1.0,2
1984,5,1907,3100.0,-1.0,2
1984,5,1907,2950.0,-1.0,2
1986,42,1333,2550.0,-1.0,2
1984,29,4473,4850.0,-1.0,2
1984,29,4500,3100.0,-1.0,2
1984,42,799,4850.0,-1.0,2
1986,42,1333,2550.0,-1.0,2
1984,55,1087,3550.0,-1.0,2
1984,55,1087,4100.0,-1.0,2
1984,55,1087,4400.0,-1.0,2
1984,65,2734,4850.0,-1.0,2
1984,65,4504,2650.0,-1.0,2
1984,65,4504,2950.0,-1.0,2
1984,65,4504,3100.0,-1.0,2
1984,87,1430,2950.0,-1.0,2
1984,87,1430,2550.0,-1.0,2
1984,87,1195,2950.0,-1.0,2
1984,124,3281,3100.0,-1.0,2
1986,65,1120,3800.0,-1.0,2
1984,178,4201,2650.0,-1.0,2
1984,178,4201,2300.0,-1.0,2
1984,180,4054,2400.0,-1.0,2
1984,186,2853,4850.0,-1.0,2
1984,29,3945,4100.0,-1.0,2
1984,42,1667,5300.0,-1.0,2
1986,65,1120,4100.0,-1.0,2
1984,186,1280,3550.0,-1.0,2
1984,55,1903,2100.0,-1.0,2
1984,7,2845,5900.0,-1.0,2
1984,8,1620,3100.0,-1.0,2
1984,8,256,2950.0,-1.0,2
1984,21,114,2300.0,-1.0,2
1984,21,114,2200.0,-1.0,2
1984,21,114,2650.0,-1.0,2
1984,21,114,2550.0,-1.0,2
1984,29,1294,2400.0,-1.0,2
1984,29,1431,2100.0,-1.0,2
1984,30,2859,,-1.0,9
1984,30,2861,2550.0,-1.0,2
1984,129,3132,2550.0,-1.0,2
1984,129,3598,2100.0,-1.0,2
1984,129,65,2050.0,-1.0,2
1984,129,65,2100.0,-1.0,2
1984,42,1488,1750.0,-1.0,2
1984,42,1489,1750.0,-1.0,2
1984,42,1706,2400.0,-1.0,2
1984,42,420,2550.0,-1.0,2
1984,42,420,,-1.0,9
1984,74,814,2200.0,-1.0,2
1984,74,3574,2300.0,-1.0,2
1986,87,1429,2550.0,-1.0,2
1984,120,1319,,-1.0,9
1984,120,1319,2800.0,-1.0,2
1984,119,33,1950.0,-1.0,3
1984,124,4449,,-1.0,9
1984,124,4709,2300.0,-1.0,2
1984,148,2236,2550.0,-1.0,2
1984,148,2236,2800.0,-1.0,2
1984,148,11,2100.0,-1.0,2
1984,155,2305,2800.0,-1.0,2
1984,155,29,2800.0,-1.0,2
1984,178,4199,1900.0,-1.0,2
1984,178,4200,1900.0,-1.0,2
1984,178,4199,2050.0,-1.0,2
1984,178,4200,2050.0,-1.0,2
1984,186,1595,1950.0,-1.0,2
1984,186,1626,2800.0,-1.0,2
1984,195,2688,,-1.0,9
1984,195,3797,1550.0,-1.0,3
1984,195,3797,2100.0,-1.0,2
1984,24,4349,2400.0,-1.0,2
1984,24,4351,2300.0,-1.0,2
1984,27,1439,2550.0,-1.0,2
1984,55,2010,2100.0,-1.0,2
1984,55,2010,2200.0,-1.0,2
1984,55,4602,2400.0,-1.0,2
1986,29,2729,3450.0,-1.0,3
1984,120,1612,2800.0,-1.0,2
1984,120,2933,,-1.0,9
1984,119,327,4100.0,-1.0,2
1984,132,2242,2100.0,-1.0,2
1984,132,3423,2200.0,-1.0,2
1984,132,3423,2800.0,-1.0,2
1984,143,340,3100.0,-1.0,2
1984,143,340,,-1.0,9
1984,143,340,,-1.0,9
1984,145,2571,2550.0,-1.0,2
1984,148,61,2200.0,-1.0,2
1984,155,874,,-1.0,9
1986,29,4500,2800.0,-1.0,2
